2026-06-18 13:33:11,133 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:11.133", "fix": null, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 0, "bytes": 0, "rtcm_age_s": null}}
2026-06-18 13:33:30,605 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:30.605", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754781, "lon": -114.0038063, "hMSL": 1220.482, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 44, "bytes": 4834, "rtcm_age_s": 0.006}}
2026-06-18 13:33:31,675 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:31.675", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754733, "lon": -114.0038163, "hMSL": 1220.401, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 44, "bytes": 4834, "rtcm_age_s": 1.076}}
2026-06-18 13:33:32,778 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:32.778", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754654, "lon": -114.0038215, "hMSL": 1220.337, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 48, "bytes": 5310, "rtcm_age_s": 0.261}}
2026-06-18 13:33:33,836 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:33.835", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754554, "lon": -114.00382549999999, "hMSL": 1220.303, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 50, "bytes": 5347, "rtcm_age_s": 0.555}}
2026-06-18 13:33:34,870 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:34.869", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.675447999999996, "lon": -114.00383219999999, "hMSL": 1220.284, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 54, "bytes": 5823, "rtcm_age_s": 0.394}}
2026-06-18 13:33:35,942 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:35.942", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754416, "lon": -114.0038412, "hMSL": 1220.249, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 54, "bytes": 5823, "rtcm_age_s": 1.466}}
2026-06-18 13:33:37,009 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:37.009", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.675435199999995, "lon": -114.0038539, "hMSL": 1220.1680000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 54, "bytes": 5823, "rtcm_age_s": 2.534}}
2026-06-18 13:33:38,058 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:38.058", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.67543, "lon": -114.0038647, "hMSL": 1220.085, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 58, "bytes": 6299, "rtcm_age_s": 0.867}}
2026-06-18 13:33:39,129 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:39.128", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.675424799999995, "lon": -114.00387529999999, "hMSL": 1220.009, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 62, "bytes": 6775, "rtcm_age_s": 0.597}}
2026-06-18 13:33:40,202 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:40.202", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.675419, "lon": -114.0038876, "hMSL": 1219.96, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 62, "bytes": 6775, "rtcm_age_s": 1.67}}
2026-06-18 13:33:41,298 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:41.298", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.96, "sats": 32, "lat": 46.6754141, "lon": -114.00389849999999, "hMSL": 1219.876, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 66, "bytes": 7251, "rtcm_age_s": 0.822}}
2026-06-18 13:33:42,421 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:42.421", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6754089, "lon": -114.00391169999999, "hMSL": 1219.796, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 66, "bytes": 7251, "rtcm_age_s": 1.945}}
2026-06-18 13:33:43,546 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:43.545", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.675404799999995, "lon": -114.003923, "hMSL": 1219.767, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 70, "bytes": 7727, "rtcm_age_s": 1.118}}
2026-06-18 13:33:44,660 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-18T13:33:44.659", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.9500000000000001, "sats": 32, "lat": 46.6753998, "lon": -114.0039362, "hMSL": 1219.715, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 76, "bytes": 8240, "rtcm_age_s": 0.257}}
