config,serice,sagitt,arista,millef,virgat,altiss,tector,bulbos
ground alone (ref),0.9361741480180268,0.8976664330582981,0.8725648489112207,0.7407261013370334,0.42555857136601183,0.8600018040484734,0.8206909925317546,0.9317033679142083
boost_fixed,0.880058440801107,0.8953932832543594,0.7319762434475376,0.616032795226864,0.2709988744035367,0.7122262227236631,0.6583152515023692,0.8818616459760393
boost_scaled,0.906178895369778,0.9076582277535264,0.7657345626729749,0.6716344756342867,0.34265161374236647,0.7762267226042222,0.7673682608797924,0.8843456201781081
