config,serice,sagitt,arista,millef,virgat,altiss,tector,bulbos
dense-grid top-1 MIL (ref),0.9361741480180268,0.8976664330582981,0.8725648489112207,0.7407261013370334,0.42555857136601183,0.8600018040484734,0.8206909925317546,0.9317033679142083
global-pool 768px (this run),0.8793512590256102,0.8175937614242417,0.6561952592297423,0.49036821742534925,0.21750917550336113,0.7231644440422478,0.6208713241879523,0.892450098352356
weighted avg (grid+global768),0.937724380256978,0.8984820428510234,0.8821467443342141,0.7385779726529269,0.44788382104543656,0.8612691369763875,0.8222311478504398,0.9327304996068517
stacking LR (grid+global768),0.9263306332566092,0.8967004646905775,0.8319857877211403,0.6477482427724486,0.3582642777764685,0.8393042092247704,0.7922642334644345,0.9247649496892578
