config,macro_F1,macro_AP,perfold_F1,perfold_sd
ground alone (ref),0.7557978506077287,0.8106357833981284,0.7390169400596918,0.026180498778216314
"drone alone, CLS (ref)",0.4732322412211577,0.48683332138687346,0.4592155504887526,0.024799601452617247
"drone alone, both (this run)",0.48678374496715027,0.48451516633688996,0.4714906811902472,0.025094739500979436
weighted avg (drone=CLS),0.7621860662580692,0.8180327928673279,0.7450302546759013,0.03130683082787389
stacking LR (drone=CLS),0.6608861756617198,0.7908146264535199,0.6512654570566057,0.01618319514684458
weighted avg (drone=both),0.7574758556361763,0.8226427169793544,0.7413165321652858,0.031124519778754075
stacking LR (drone=both),0.6642219652386139,0.7864210770363125,0.6523665768863594,0.014031373151498593
