,macro_f1,macro_f1,macro_f1,macro_ap,macro_ap,macro_ap,Lupinus,Lupinus,Lupinus,Balsamorhiza,Balsamorhiza,Balsamorhiza,Gaillardia,Gaillardia,Gaillardia,Achillea,Achillea,Achillea,Euphorbia,Euphorbia,Euphorbia,Sisymbrium,Sisymbrium,Sisymbrium,Bromus,Bromus,Bromus,Poa,Poa,Poa
,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max
k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.7060730532627435,0.7045788284959401,0.7071830299888986,0.7593161628032826,0.7574127974907364,0.7618359324859493,0.9185585450381519,0.9181065191823811,0.9190203591986151,0.9056695395541164,0.9014782698230772,0.9087109428917332,0.829267637232285,0.828494744856967,0.8303258485193741,0.6646646000413122,0.6585964642080513,0.671301106904104,0.34160606025675627,0.32873642420911997,0.3493815890284789,0.762669996272454,0.7573688959596537,0.766021365601117,0.750303975537313,0.7470265494028326,0.7531953131852258,0.9017889484938726,0.9004336532809329,0.9040533504824508
2,0.7037922743005157,0.7020980976481173,0.7052933838817361,0.7578987730954546,0.7553417693909443,0.7606972932806777,0.916751944581433,0.9155086957782046,0.9175873673270064,0.9045631096990965,0.903688119517284,0.9058442065786684,0.8324151418393507,0.8300573442046207,0.8347690986059191,0.6553268944916075,0.6447672415300022,0.6609906105471898,0.3333111088367065,0.3232861955059762,0.3481527746113997,0.7608793987170143,0.7585085218360849,0.7623771996486979,0.7579697304467317,0.754707411712444,0.7597073327408159,0.9019728561516969,0.8992704435025246,0.9039961279124582
4,0.6962691416665748,0.6949016950414396,0.6976474758859272,0.7489892306041096,0.7485953232150069,0.7492930464990217,0.9177742558041254,0.9176313479373202,0.9180164936802118,0.9061378207808044,0.9037081480166278,0.9084569538432511,0.8128945510351686,0.8105562974665997,0.8153005875426578,0.6405811991747179,0.630859102269785,0.6466825677662644,0.3027734679563501,0.2937529898580148,0.3162541683443584,0.7547715415876599,0.7486823260216138,0.7588366571549618,0.750728036790599,0.7502224709684971,0.7514078353715552,0.9062529717034522,0.9051840420013959,0.9078328488908869
8,0.6897594266737915,0.6886560211379711,0.6904636717841255,0.7435164890576028,0.7410308472524838,0.7451369027664988,0.9184368729509131,0.9174379010031036,0.9199746091503119,0.9023254276398956,0.9001533823339736,0.9056596798579778,0.7922150590346834,0.7868057591846326,0.7978098380481257,0.6225305461127163,0.6187409174014165,0.6264308090102993,0.3038652069609903,0.29413319425348383,0.30900400781339865,0.7557777283154009,0.7525926025765539,0.7575030138150819,0.7476976084739836,0.7411390532468151,0.7556015024102788,0.9052834629722394,0.9048384732080113,0.9055323724582283
16,0.6780752833622535,0.6778879781383631,0.6782385907005847,0.7314039024694564,0.7292389831706696,0.7345636060098643,0.9171378856075613,0.9165114326668594,0.9177971776939506,0.900724269932211,0.8990111578857287,0.9019201865969874,0.7503216669780429,0.7432755664400112,0.7573449665728239,0.5996057376844264,0.586972930642625,0.6126552518787798,0.2827107957257342,0.2713077353358105,0.29949747937419924,0.7546768688842734,0.7504707402387654,0.7570195261194484,0.7395952415741984,0.7325990519894804,0.7465155415893493,0.9064587533692038,0.9055948462490752,0.9071408736437699
64,0.6466758625801473,0.6446535179439657,0.648640856520431,0.7091002732848205,0.7056278027094638,0.7123168613964552,0.9062518941770453,0.9037481545426929,0.9093708742033685,0.8936426018764942,0.8903156500552154,0.8978974796671572,0.6735392222457879,0.6700645855079987,0.6801889739689392,0.5381998857434159,0.5314395419957623,0.5464014216445433,0.288706507136999,0.2605988808970236,0.31545418788169083,0.7442747135167833,0.7421798004323937,0.7454516756444791,0.7315753805716696,0.7266751246766988,0.7364053242362776,0.8966119810103684,0.8960490946190682,0.8971151025776699
256,0.6239556488268592,0.6218216985897287,0.6260040573455128,0.6776977042178952,0.6749903940956288,0.6791530374891939,0.8955738294840137,0.8949604359251643,0.8963733335968112,0.8833631135889167,0.8814677069173474,0.8851482863788944,0.6159346100239104,0.6049732889011055,0.6296673785471257,0.4932443951665959,0.4870773062458321,0.49875489791877087,0.2149451073145362,0.19682641919705532,0.227933227953651,0.7138001456735275,0.7094087165957799,0.7183295855748493,0.7143220880221213,0.7040438985370767,0.7205648284411843,0.8903983444695394,0.8893149727848807,0.8912130987635738
3072,0.599373323007771,0.5930508070899003,0.6053101439764907,0.6561744264045385,0.6521454508669622,0.6590947323170797,0.872237702318572,0.8679391449686696,0.876812894707343,0.8747477442379848,0.8712726426320477,0.8810663038938389,0.5625548072303814,0.5341608832438346,0.5801469320076497,0.47263313482711,0.4643017917929368,0.4800057495200343,0.2546657551021092,0.2118814444538742,0.28532750233201,0.6834303149897196,0.6741458588395072,0.6976797786061572,0.6581489193634762,0.6452583429002723,0.6652635381034259,0.8709770331669552,0.8671153307388706,0.874948221313231
