config,macro_F1,macro_AP,perfold_F1,perfold_sd
grid alone,0.7557978506077287,0.8106357833981284,0.7390169400596918,0.026180498778216314
global alone,0.601349056469395,0.6621879423988577,0.5933729082821763,0.019701666414877958
drone alone,0.4757589955996314,0.4849454898944965,0.45938252056422435,0.031119228148149106
3-way weighted avg (grid+global+drone),0.7669942392957158,0.8243749478260625,0.7468322041474951,0.03504081960275076
"stacking LR (all 3, 24-d)",0.656351360588628,0.7920683320333495,0.6472571464279688,0.010921985050492893
3-way weighted avg + tuned threshold,0.7710815832973577,0.8243749478260625,0.7502284214496959,0.019968111236072512
