2026-06-16 15:52:14,219 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:14.219", "fix": null, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 0, "bytes": 0, "rtcm_age_s": null}}
2026-06-16 15:52:15,222 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:15.221", "fix": 3, "hAcc": 0.596, "vAcc": 0.824, "pdop": 0.9400000000000001, "sats": 27, "lat": 46.6751137, "lon": -114.0053107, "hMSL": 1213.851, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 0, "bytes": 0, "rtcm_age_s": null}}
2026-06-16 15:52:32,391 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:32.391", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751194, "lon": -114.0053003, "hMSL": 1209.712, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 40, "bytes": 4160, "rtcm_age_s": 0.3}}
2026-06-16 15:52:33,485 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:33.485", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675123299999996, "lon": -114.00531409999999, "hMSL": 1209.612, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 40, "bytes": 4160, "rtcm_age_s": 1.394}}
2026-06-16 15:52:34,600 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:34.599", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751229, "lon": -114.0053272, "hMSL": 1209.541, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 44, "bytes": 4614, "rtcm_age_s": 0.508}}
2026-06-16 15:52:35,722 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:35.721", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751228, "lon": -114.00534259999999, "hMSL": 1209.416, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 46, "bytes": 4651, "rtcm_age_s": 0.412}}
2026-06-16 15:52:36,808 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:36.808", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751247, "lon": -114.00535509999999, "hMSL": 1209.31, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 50, "bytes": 5105, "rtcm_age_s": 0.716}}
2026-06-16 15:52:37,875 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:37.874", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751278, "lon": -114.0053695, "hMSL": 1209.238, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 50, "bytes": 5105, "rtcm_age_s": 1.782}}
2026-06-16 15:52:38,984 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:38.984", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675131199999996, "lon": -114.00538159999999, "hMSL": 1209.163, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 54, "bytes": 5559, "rtcm_age_s": 0.898}}
2026-06-16 15:52:40,091 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:40.091", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751345, "lon": -114.00539579999999, "hMSL": 1209.07, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 58, "bytes": 6013, "rtcm_age_s": 0.073}}
2026-06-16 15:52:41,146 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:41.146", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751376, "lon": -114.0054083, "hMSL": 1208.9850000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 58, "bytes": 6013, "rtcm_age_s": 1.129}}
2026-06-16 15:52:42,255 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:42.255", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675141599999996, "lon": -114.0054229, "hMSL": 1208.851, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 62, "bytes": 6467, "rtcm_age_s": 0.23}}
2026-06-16 15:52:43,377 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:43.376", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751447, "lon": -114.00543529999999, "hMSL": 1208.736, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 62, "bytes": 6467, "rtcm_age_s": 1.351}}
2026-06-16 15:52:44,494 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:44.494", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751481, "lon": -114.0054498, "hMSL": 1208.602, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 66, "bytes": 6921, "rtcm_age_s": 0.453}}
2026-06-16 15:52:45,616 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:45.616", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675151899999996, "lon": -114.00546449999999, "hMSL": 1208.516, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 68, "bytes": 6958, "rtcm_age_s": 0.355}}
2026-06-16 15:52:46,720 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:46.719", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675155, "lon": -114.00547689999999, "hMSL": 1208.435, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 72, "bytes": 7412, "rtcm_age_s": 0.718}}
2026-06-16 15:52:47,851 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:47.851", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751589, "lon": -114.00549199999999, "hMSL": 1208.276, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 72, "bytes": 7412, "rtcm_age_s": 1.85}}
2026-06-16 15:52:48,962 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:48.962", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675162199999995, "lon": -114.00550419999999, "hMSL": 1208.174, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 76, "bytes": 7866, "rtcm_age_s": 0.871}}
2026-06-16 15:52:50,085 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:50.084", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675166399999995, "lon": -114.0055185, "hMSL": 1208.064, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 80, "bytes": 8320, "rtcm_age_s": 0.069}}
2026-06-16 15:52:51,141 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:51.141", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751697, "lon": -114.0055309, "hMSL": 1207.933, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 80, "bytes": 8320, "rtcm_age_s": 1.126}}
2026-06-16 15:52:52,251 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:52.250", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751736, "lon": -114.0055458, "hMSL": 1207.813, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 84, "bytes": 8774, "rtcm_age_s": 0.237}}
2026-06-16 15:52:53,374 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:53.373", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751777, "lon": -114.0055605, "hMSL": 1207.66, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 84, "bytes": 8774, "rtcm_age_s": 1.36}}
2026-06-16 15:52:54,509 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:54.509", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751812, "lon": -114.005573, "hMSL": 1207.539, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 88, "bytes": 9228, "rtcm_age_s": 0.5}}
2026-06-16 15:52:55,528 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:55.528", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751844, "lon": -114.00558509999999, "hMSL": 1207.422, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 90, "bytes": 9265, "rtcm_age_s": 0.239}}
2026-06-16 15:52:56,564 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:56.563", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675187799999996, "lon": -114.0055972, "hMSL": 1207.313, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 94, "bytes": 9719, "rtcm_age_s": 0.508}}
2026-06-16 15:52:57,564 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:57.564", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751909, "lon": -114.0056091, "hMSL": 1207.184, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 94, "bytes": 9719, "rtcm_age_s": 1.509}}
2026-06-16 15:52:58,599 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:58.599", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751942, "lon": -114.00562099999999, "hMSL": 1207.058, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 98, "bytes": 10173, "rtcm_age_s": 0.42}}
2026-06-16 15:52:59,621 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:52:59.621", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6751973, "lon": -114.0056336, "hMSL": 1206.92, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 98, "bytes": 10173, "rtcm_age_s": 1.442}}
2026-06-16 15:53:00,725 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:00.724", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752003, "lon": -114.00564569999999, "hMSL": 1206.794, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 102, "bytes": 10627, "rtcm_age_s": 0.459}}
2026-06-16 15:53:01,866 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:01.866", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675204099999995, "lon": -114.0056597, "hMSL": 1206.621, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 102, "bytes": 10627, "rtcm_age_s": 1.6}}
2026-06-16 15:53:02,999 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:02.999", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752074, "lon": -114.0056716, "hMSL": 1206.498, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 106, "bytes": 11081, "rtcm_age_s": 0.742}}
2026-06-16 15:53:04,135 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:04.134", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675211399999995, "lon": -114.00568559999999, "hMSL": 1206.346, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 106, "bytes": 11081, "rtcm_age_s": 1.877}}
2026-06-16 15:53:05,278 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:05.278", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752147, "lon": -114.00570019999999, "hMSL": 1206.185, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 110, "bytes": 11535, "rtcm_age_s": 1.004}}
2026-06-16 15:53:06,401 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:06.401", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752183, "lon": -114.00571219999999, "hMSL": 1206.057, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 116, "bytes": 12026, "rtcm_age_s": 0.107}}
2026-06-16 15:53:07,535 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:07.535", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675222299999994, "lon": -114.0057271, "hMSL": 1205.895, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 116, "bytes": 12026, "rtcm_age_s": 1.241}}
2026-06-16 15:53:08,663 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:08.663", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675225499999996, "lon": -114.0057392, "hMSL": 1205.766, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 120, "bytes": 12480, "rtcm_age_s": 0.243}}
2026-06-16 15:53:09,789 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:09.789", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752295, "lon": -114.0057538, "hMSL": 1205.588, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 120, "bytes": 12480, "rtcm_age_s": 1.369}}
2026-06-16 15:53:10,920 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:10.920", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675233399999996, "lon": -114.00576819999999, "hMSL": 1205.419, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 124, "bytes": 12934, "rtcm_age_s": 0.521}}
2026-06-16 15:53:12,050 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:12.049", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752368, "lon": -114.00578019999999, "hMSL": 1205.284, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 124, "bytes": 12934, "rtcm_age_s": 1.65}}
2026-06-16 15:53:13,177 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:13.177", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752405, "lon": -114.0057947, "hMSL": 1205.107, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 128, "bytes": 13388, "rtcm_age_s": 0.728}}
2026-06-16 15:53:14,223 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:14.223", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675244, "lon": -114.0058071, "hMSL": 1204.957, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 128, "bytes": 13388, "rtcm_age_s": 1.773}}
2026-06-16 15:53:15,349 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:15.349", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752477, "lon": -114.00582159999999, "hMSL": 1204.7540000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 132, "bytes": 13842, "rtcm_age_s": 0.928}}
2026-06-16 15:53:16,468 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:16.468", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752508, "lon": -114.00583309999999, "hMSL": 1204.623, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 138, "bytes": 14333, "rtcm_age_s": 0.123}}
2026-06-16 15:53:17,593 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:17.593", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675255, "lon": -114.00584789999999, "hMSL": 1204.467, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 138, "bytes": 14333, "rtcm_age_s": 1.248}}
2026-06-16 15:53:18,706 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:18.706", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675258199999995, "lon": -114.0058602, "hMSL": 1204.314, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 142, "bytes": 14787, "rtcm_age_s": 0.377}}
2026-06-16 15:53:19,848 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:19.847", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752622, "lon": -114.0058744, "hMSL": 1204.173, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 142, "bytes": 14787, "rtcm_age_s": 1.519}}
2026-06-16 15:53:20,983 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:20.983", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675266199999996, "lon": -114.0058894, "hMSL": 1203.993, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 146, "bytes": 15241, "rtcm_age_s": 0.609}}
2026-06-16 15:53:22,085 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:22.084", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752695, "lon": -114.0059017, "hMSL": 1203.818, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 146, "bytes": 15241, "rtcm_age_s": 1.71}}
2026-06-16 15:53:23,147 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:23.147", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752731, "lon": -114.0059165, "hMSL": 1203.604, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 150, "bytes": 15695, "rtcm_age_s": 0.763}}
2026-06-16 15:53:24,260 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:24.259", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752761, "lon": -114.00592859999999, "hMSL": 1203.4660000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 150, "bytes": 15695, "rtcm_age_s": 1.875}}
2026-06-16 15:53:25,389 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:25.388", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675280099999995, "lon": -114.0059429, "hMSL": 1203.2740000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 154, "bytes": 16149, "rtcm_age_s": 0.966}}
2026-06-16 15:53:26,502 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:26.501", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752837, "lon": -114.0059546, "hMSL": 1203.089, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 160, "bytes": 16640, "rtcm_age_s": 0.11}}
2026-06-16 15:53:27,625 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:27.625", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.6752876, "lon": -114.0059687, "hMSL": 1202.909, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 160, "bytes": 16640, "rtcm_age_s": 1.234}}
2026-06-16 15:53:28,762 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:28.762", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675291, "lon": -114.0059835, "hMSL": 1202.761, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 164, "bytes": 17094, "rtcm_age_s": 0.132}}
2026-06-16 15:53:29,855 [INFO] go2_survey.gps.telemetry: {"t": "2026-06-16T15:53:29.854", "fix": 6, "hAcc": 0.014, "vAcc": 0.01, "pdop": 0.97, "sats": 28, "lat": 46.675294199999996, "lon": -114.0059953, "hMSL": 1202.6390000000001, "corr_age_bin": 0, "ntrip": {"state": "connected", "mountpoint": "MP22385", "msgs": 164, "bytes": 17094, "rtcm_age_s": 1.224}}
